cliente_id,ingreso_mensual,gasto_promedio_mensual,valor_promedio_compra,frecuencia_compra,porcentaje_descuentos,tasa_recompra,antiguedad_cliente,visitas_web_mensuales,tiempo_promedio_sesion,compras_movil_pct,interacciones_app,dispositivos_registrados,cluster_A,cluster_B
1746,5506.167683124617,368.74544371395393,66.19408053732408,1.044110477442037,30.00026952015301,41.22168126813421,24.71425586570369,80.46311872016344,29.719271871266017,40.93974745420661,21.98702889489654,3,0,1
1379,2921.5849548082388,147.96051843155078,0.0,1.1623604991485537,25.37028538617899,24.081117992003605,9.54809873649686,10.135956852010631,3.2352457845693547,32.16205793129765,12.111793065259011,5,0,0
1186,3309.535958155794,63.61850050254562,55.66280661866713,0.5476587664024057,37.46138208586086,10.661346529510848,0.0285756395629848,10.271893606988316,6.421800521610933,25.214800972660605,45.58717471291087,3,0,0
486,7710.984611439488,1582.21125329879,168.2042624181352,11.472191180053631,15.472249013600578,88.02255433741249,50.58929121243175,48.0536390911048,12.527513449402605,54.13848363893399,40.05074759584144,4,1,0
332,7633.784027876672,896.5452978926613,85.7498336865767,9.392528201074388,22.85194604518087,84.52830677679755,40.29555951398704,38.08337343928212,20.38943800001929,76.1035551919426,29.89877442656891,5,1,0
789,1975.3729090514944,379.52648466356544,43.63415402339804,6.905977953354445,94.69412914831756,79.41768267516204,11.459177514571778,27.563780407374534,10.126715520304554,20.464516477449976,27.8559518773444,4,0,0
195,6717.1157734730605,1544.5434172607738,141.83915268353445,10.293169724178352,2.491714193511914,101.7272241297757,37.616572781411456,37.94174101655926,17.642203479762337,93.68398453167256,18.639786196644742,3,1,0
638,3687.1371149668735,342.4407224082908,45.615344939280114,8.972151833115987,93.24526380781474,79.85589681669086,17.987204560850433,39.75585555387831,16.765855117445252,34.506935544096024,8.42526766995304,1,0,0
472,6888.204395820673,1166.569300335796,135.69324220909542,16.273700604061222,16.49079759401147,90.26082348170917,34.77235231406443,34.49776319381704,11.637261613529754,18.925737251473063,21.51823034656833,2,1,0
1714,6065.786426424339,263.80952201586393,92.26160892186503,2.569314090471797,15.502419569191224,45.95452289099007,16.660354610154155,84.21170431232316,35.956965641888445,29.12624010216086,41.059112125907454,3,0,1
323,6683.421995844326,868.9589932250087,174.34969444786998,12.780056733308568,3.5400368526047217,96.17854497110648,50.32099030868616,40.16198047287592,18.19416980299421,23.97270411165436,29.578066753852085,5,1,0
1197,3992.133682966335,51.10305943433477,30.737011597526504,4.645808691744328,44.21854323904523,50.135090616606576,8.086022906342732,11.510392494444286,7.1379312511218735,25.05014051548565,29.702729295560037,5,0,0
267,5839.341022565724,1298.8460729571875,160.1743912242185,16.161977906014663,17.627420804826556,91.482857512205,47.17128109428971,39.33822770426397,14.702938798528107,17.942594612505943,6.867315312715711,5,1,0
1544,5565.5722408648735,237.17325394517465,97.25420878622768,1.7640311126186563,38.15376941171596,71.84639598402362,22.945849323722857,131.96654953742012,27.81332344969136,55.725069864941766,28.84025443178215,1,0,1
1804,4690.259031330575,513.3467189824153,80.22986037747897,3.0255856665017498,14.015493081181528,21.655547274985167,12.21447441517,72.74104463829772,34.52548856437521,85.35284138421976,17.789957725383374,2,0,1
68,7141.669025172023,874.240742634953,123.47308181457224,5.570053398058516,21.059107189087264,97.4537277307818,36.46361941104961,23.017393330095462,11.473813048754067,66.21351264345597,3.726451322255997,1,1,0
1738,4595.351460153214,178.84033945165973,35.42193272810839,1.9214953581339271,50.73925378459215,26.21386240124054,17.146189719431742,46.35913739818833,34.03621913080869,25.76224476975579,36.3560949861035,1,0,1
1593,3802.173743170976,191.94960235132305,91.10368576363672,2.7484292078609727,36.56090993499842,43.97975192725863,10.41446389889537,111.29493549224333,37.72441733623505,61.13395905503586,31.006509620707877,5,0,1
1564,5631.549670049311,369.0636550480381,94.88457877903237,1.4110412604768507,43.4790363997852,28.08976104830169,19.754463349062085,87.51125379233494,29.096074068733795,84.26800572548306,11.95831619066827,5,0,1
481,9631.5579691941,1039.1399548303712,116.61573195446256,13.341595059715756,17.262213423124336,92.89276440730686,30.727853852265923,32.27372717947772,11.409036664437554,64.66574108911362,14.287657502769118,2,1,0
1757,6152.734841015741,452.707985924563,60.80290628862285,2.812948850844586,32.45797794671844,52.01418986888743,17.531836733522233,89.92329164175415,31.310525931828387,84.23745122432845,28.964748775602253,4,0,1
1913,4190.370064245736,232.2006640085253,74.77492921628499,3.293269062269341,33.93466594067733,44.21958569095995,13.218227782653218,86.97848984830286,39.15842921010429,65.32930258061131,25.569252505157618,3,0,1
1441,2106.793543528547,193.8933201617383,25.40369327254688,1.0806214375195775,49.97141766918925,31.320156623854054,6.326310196387577,11.377868814412606,7.904724091223164,10.406517891499837,21.7675765422894,5,0,0
1461,2929.8876135462765,89.64747967766762,68.61592376249578,2.470673000525786,21.75993368161039,23.12297445456349,4.454132302557763,9.582302367712094,7.052325158675647,10.202553723448318,32.26696158294062,5,0,0
888,4232.865049715375,314.0124927008965,30.56276723634768,5.038534019105445,70.99044126671753,56.009698040672745,31.535821798083447,47.01718191230821,9.871395188034626,90.79240529501796,17.725659548523645,4,0,0
423,7376.199803691857,1516.376491238438,150.58352500056725,14.355989557982443,5.804981681686423,87.08593918272771,52.55548910407505,39.89932963844356,11.25338012175817,46.48796374130366,31.47266351263156,2,1,0
1675,6213.012827918748,253.3449964347232,77.81665874329467,2.165022678520673,47.343073895265405,54.37652054506212,19.895015265084133,97.652536467756,37.92405105698853,24.14436415139953,26.21706833361421,3,0,1
1450,3350.1945559250203,127.23512293765036,65.61277783768115,0.6696338031548665,24.114371850393884,32.460892456343934,5.5658008605799445,5.26563494572682,6.7983902868872885,48.569897957909504,25.03422798935987,5,0,0
765,3207.196557590837,272.72305635459907,28.61735604691102,16.384724974000562,87.90002682975668,82.9037924173521,27.07640054525673,37.83194456603618,14.785119479950406,74.66378346532582,35.25050544896915,1,0,0
520,2511.183521571405,317.0122776553674,37.2121222615903,15.34119785942633,84.5289224357784,84.46730339089892,35.68787428469793,48.602680751889295,7.623208390205467,35.50503048752421,40.41766470077428,3,0,0
1432,3433.205821050861,65.22111414774758,54.49151014380397,0.9380655050104612,55.57979954090056,34.347533704797186,6.479422052237275,8.663226859807478,5.782248230740322,75.46335120056845,37.43191570124992,1,0,0
614,2970.539671128329,442.0310488637574,56.01680281655752,5.309631640170102,83.92047192027555,73.08231555767837,5.106800047200828,44.3452873674194,8.97457060177949,29.93501245094657,25.638049219742957,2,0,0
1531,4987.78444599819,380.30418166284016,49.5184207127921,3.845505517396577,27.360959042923465,51.73463701174698,14.881122968067706,127.40703788544172,28.932143956206023,65.12543950974859,19.951137779683982,3,0,1
1783,6162.10077762293,187.14253253230456,86.38547011720411,3.55588089386302,35.359569383336975,49.141292494427134,9.633347102230536,92.02336143724298,17.054960690074743,92.242643891613,13.343681786607505,4,0,1
1659,5946.138489037259,205.8855790125861,63.64010307019177,2.3869537334383306,16.00473329680727,39.951628772361495,18.15564171679144,79.96897058060068,34.20755525735978,72.41974451151586,42.23397310885508,3,0,1
454,7819.489492006634,954.2897301600062,140.23262060979712,13.291730809948817,14.145060427293853,94.33343219697132,27.30933439458321,46.75740805207637,20.09240396931292,50.90190042269708,10.59880100222124,3,1,0
731,3531.500497970232,418.2903392308841,29.255487321947573,3.3650956900181805,85.19684358280018,76.74835678943161,25.3374865080036,54.29556364341417,15.733835955079716,32.489347367494936,19.75758235198013,3,0,0
535,3810.326717608409,210.7334359569383,26.289964277257923,10.508157976254369,75.06620015735813,72.16155835779136,18.221016180287627,66.49427776729085,4.041508732608964,24.70307979244796,20.36971713860124,1,0,0
966,3674.797900223887,444.7034439898285,29.46147636238988,8.116537577649442,72.0829564445483,62.6177961318178,22.195493567177103,30.50682882363526,12.48302718894942,11.404440346239078,23.73638553631698,4,0,0
1285,3552.861831303251,108.09346401887072,40.64157897776947,3.917990871256104,9.866525093521624,13.8859984546271,6.625282614649425,11.68844344235655,6.0369055003238135,11.22400961240315,27.30773568785122,5,0,0
1740,6685.318207090021,177.73663149295345,71.96401915451196,2.449588944623,29.30533232128515,80.94021840776844,19.314698259180933,107.97513573518508,33.29730615958776,56.56084638164933,11.471260832967442,4,0,1
262,9424.491734999188,1036.389728218983,154.7183702355545,13.77445798810716,14.706835245019166,90.48716990722755,56.54488497697896,31.92197078831107,12.731911664687246,47.35964565975815,30.447990244157936,5,1,0
536,3417.423927861637,403.16868120718993,35.66377436841914,13.225320127887946,71.75546362886743,66.99594295584443,36.76709918333256,32.53349481724786,13.025005329595423,95.15209607689413,21.08119207993536,4,0,0
969,3254.342532275964,275.5679240518264,11.447999336818205,9.450375853862882,79.75148225983692,67.13020722801302,23.29313761657066,47.83247597191672,6.924623796959695,99.22950828861438,13.1104489037678,2,0,0
241,7557.495477503453,1193.135190267037,168.3352209547364,19.68554659834953,15.461512005131102,88.83456971161101,43.025940278133646,32.505081894683954,19.687786081756016,71.44048669605033,32.73244655421826,4,1,0
820,2754.513558606829,302.1143109659889,39.82321185948764,7.82820847950979,81.15943275990352,65.41925680327611,30.205131452163048,40.754980179543935,11.686803943986172,96.58146423421306,31.677905600710066,1,0,0
693,2946.8265034647297,507.2403223278709,32.322146432056,9.84310367158797,69.36043659569954,74.46801168743956,12.013899398580527,55.64443744293376,8.318504711993162,79.37127429346567,29.13463950785843,5,0,0
421,8270.83396325027,1130.503395238321,133.3334929329029,17.50398328440911,19.70571797087743,89.4303277005078,47.283938833144056,50.15229987791329,18.094425980366445,26.2563138528883,19.31398150731964,1,1,0
1086,3578.1119783937247,108.60600247259548,55.18475170515152,1.2282562220773303,19.90492993764237,29.27496646798368,5.184203581749336,11.03394013394745,6.20486311474572,79.45547524197737,13.389574804875528,4,0,0
1999,3520.870823376855,444.01107205209325,41.924580559763314,2.663687483047451,24.228306478808168,28.81243141855688,21.290516486950963,112.8873066895976,30.051586088394536,43.23281934930043,15.908376157997145,2,0,1
366,8379.19226795069,1142.4615568805973,223.94381482615648,12.009402159106434,20.18016045536325,89.28580225871293,37.59407795161192,42.91629386594281,14.891282250544288,18.18023957559365,18.446517888590563,5,1,0
1023,4483.866472655232,132.103443262779,44.941437893209866,3.979309010638908,28.383699265663346,39.30475410407852,0.2241110764378184,6.748210877359798,5.905090241550015,78.73198292945253,18.19612679232351,4,0,0
1241,5177.233247261831,51.00195383116507,41.99170307895545,1.767852034085685,33.48152261708506,38.825277880785535,10.179789473922032,13.450497647559477,9.70644396981518,57.59736922047445,20.628040225407773,4,0,0
589,1793.092839279261,320.75302586783545,31.66088912034348,10.140019736056477,64.5306694925077,76.20694574317871,32.83307177099682,46.870404544625465,15.955556606475252,54.89370283336884,14.727850103061748,2,0,0
737,3928.652275115289,481.64837974592734,41.3595627253581,7.463542862799067,56.430306342926166,75.35995898117677,10.262050729226402,42.03139278219338,12.046986916623895,84.23630041886686,18.82336733040561,2,0,0
1762,6177.540128759511,498.0227428026145,81.46531459045543,3.987523091303627,36.31485574761629,51.47438397047952,8.833645079837126,123.94984631406588,31.252629793278864,34.32225945804248,26.284318670682115,5,0,1
942,3866.238646490585,386.1935794942141,39.431782478193455,9.780309710874937,62.9692895981473,63.25508470341218,19.31915075966056,53.98194340556196,8.115995019860286,67.35424186537193,20.39564616914769,4,0,0
72,7004.733232538899,1245.7405816271073,127.95387191520364,8.76308081743408,14.011598761828848,88.75510889095344,41.260423209735954,30.23162650191549,8.83822592657332,46.16908119399884,17.68868427067285,3,1,0
1408,2932.6044224233274,125.2056303973755,11.058234537850652,1.631353767932152,51.24839976416977,38.870354644600845,1.9269970979718565,8.35321472937693,5.547294354670135,20.66294351896661,26.584146315443505,4,0,0
260,5767.9338647810855,1282.3888975594643,159.96182259023695,15.099589178690756,18.836577502771924,92.02468426874586,47.04730985702711,24.94714611040437,8.873987731277587,51.51816316405504,26.79849041566212,5,1,0
52,6125.878981569175,1332.9015136521211,142.4387296284404,13.44941544433999,17.32726028103265,90.19612422137702,23.171424333110004,22.87621933702643,11.018734800257818,93.19268835137584,24.592297983245626,2,1,0
199,7898.047574066839,1942.164506803418,121.93177648284038,14.76056586124025,15.761016891530526,95.1406581105092,49.64626517004916,25.98518123726709,11.048034969818552,46.80022291579154,42.04500116182561,1,1,0
1789,3168.561759256258,191.01290006365568,62.08647089846141,2.547597187832733,30.079086519909453,43.40785770116707,15.842098317712724,88.55321959182494,42.49348622092205,41.910101216224405,24.46661160410984,3,0,1
651,2523.0002696859706,374.3785939917001,31.958298944386883,3.5934841498077805,78.64572805348357,81.80304200308832,29.54579262584868,36.87162533662848,9.352891715581029,10.170635710103962,48.91414985243114,4,0,0
333,9160.644916507172,1336.810768868356,151.63460277111818,10.593245649057486,18.629249056660576,89.78996797694406,22.76010543002719,42.08601596167377,19.61359333470904,87.6257615011413,31.10856927689725,5,1,0
1360,2688.4660310771624,199.01990485447945,68.39573626495702,2.919716755081069,31.812054789483383,43.212503382813146,3.099097999868816,8.564005283042865,5.088817495846954,72.44810495693072,5.120833450293958,1,0,0
594,2492.498274802376,382.2777191521064,15.53027825673109,12.82022324943873,71.69362210084758,76.04702116443448,30.173678411774507,44.99013908994029,10.182829034664904,55.74594135117195,12.516903312567509,2,0,0
1392,3946.6154724786456,161.3337271414884,38.01209212546701,2.377579781032675,31.29313713861925,26.54649611257804,9.245290224345103,10.097533561579992,5.565977510280304,99.55884310490616,17.869381120308113,4,0,0
1801,4761.140030261635,78.20992819682863,71.39398129784703,3.2998466628707304,38.90554355287675,56.008882668178856,22.130071618764205,122.62925468261476,28.09855425753989,42.576726891555566,19.36198153315437,2,0,1
1315,3853.4500342276338,73.83189459685863,20.70358383138901,1.940902077544938,51.60562836103338,35.49644266941769,0.8759606420485238,13.263427347435467,8.036674795612159,24.273453257206647,37.7612244946704,1,0,0
1112,2938.7789213333463,122.70438797464092,34.04525998944385,2.166362143150254,65.23121466044893,14.044531227085518,6.929475548669764,7.405317347317682,5.977006581955052,94.62314479772064,27.631709478548764,1,0,0
1007,2672.858662176864,50.87384134339733,44.4027639717519,3.3918645445204167,54.88389277917919,47.67965561189733,2.6233639933015533,9.5540831774933,1.880512798215714,47.0466851013042,45.12543248824994,3,0,0
1327,4375.698341503234,21.99353463013213,29.10228973285701,1.8488374845465056,27.289371132400603,49.023631186673086,4.98091932521724,7.122006392300146,3.5217048168917,73.18094229004018,17.893256294204626,4,0,0
427,8526.554362551607,1080.2725518953598,162.3168674908896,10.735179246721618,6.548044668194679,84.67685618509613,43.19516386902948,39.54025934314297,14.31873447184106,56.5600740932243,24.47519385735981,1,1,0
1559,5964.395557552487,283.6025658931206,62.29847454909046,3.2942453152938245,46.03201863315719,47.911289738594,26.827028000244347,110.7306059619587,27.56752328782882,46.28543619732645,7.206520391129661,5,0,1
1294,3166.2165383235683,100.55111570505808,45.111022538705306,2.2593543834836347,36.44088981806132,45.09138910014053,9.114161631487786,7.582208257381135,3.473947142301532,11.961562962902452,21.22691544660993,3,0,0
591,3245.048695851276,294.5491736378906,27.940521177258148,5.990387664403708,61.14216194917904,56.93161289495583,14.358308210590932,37.14057454605555,11.045269833597514,73.36785860200064,34.25641515799714,4,0,0
1958,5296.478767113397,343.90182390675494,58.68601082192465,2.851468983851452,49.369190147000495,18.907411352582763,18.52251431576469,79.29202466231217,26.34252120868945,89.59462006537566,26.18621221430368,1,0,1
1977,5797.383390792296,342.6845527418335,30.69515272556481,4.297986578548227,38.25151586233267,48.67495860843829,13.899128677837885,106.78192590525914,41.7056650480732,47.60127739818793,11.634807798270645,3,0,1
1133,2390.28807669643,137.1968802778408,25.52752132923706,0.4316624855482218,27.46512987387205,51.33330344031535,15.178031358679922,8.736708464222751,5.722418645271033,55.75811703827034,39.3788088045936,5,0,0
986,2757.7825774988864,427.09353719685913,31.81976106292665,11.24840360897175,57.99895385448126,66.59476262983901,31.276872961838887,44.65777424647245,8.05743161738111,41.960507455985166,25.93145078431826,5,0,0
399,7442.762878469774,1171.7906751462756,205.88490782601792,9.76608059911394,24.147513000102315,82.65948915284737,49.61678857718952,27.862489089920885,11.527861275892342,91.45141498092975,22.19920399753013,2,1,0
1512,5924.342226241332,426.56777662224334,32.891648526188995,3.076332259725778,32.68427156065099,32.18095006192354,12.550111637347817,106.1978823274544,38.92415782715332,92.703055247424,33.73956499266771,1,0,1
437,8270.309219319688,1312.2065464184832,185.54704373066164,15.493238917297694,15.643308581736727,88.69952503112724,43.267467700234505,31.35415792479748,15.493073354078447,91.23399821220026,3.7720206102416753,3,1,0
193,10365.877557329326,1381.857755698786,150.94898687421232,18.02031727710684,19.40666784153222,84.37231108424999,40.351438624750735,24.449157086741632,21.45100306596071,37.216096183423545,16.347748332488806,4,1,0
1436,3975.925245988986,111.26520153737896,28.32410639352058,2.6376587364582056,60.04357580473016,51.038261334640254,9.16253849727234,7.55628891178339,4.416719697714662,58.47351688909413,24.011158186569368,2,0,0
615,1849.24714609102,188.44685066379049,23.40685477105976,10.085403352130417,70.79060706775422,74.67245468838796,12.29256248124524,44.078220715511165,14.07468923671663,15.522194104218492,21.0618227961047,5,0,0
1494,5349.134229140665,112.3013819971484,36.175564375454414,3.774567183907753,14.4407861473305,7.131932607661891,8.756751702977732,0.0,2.617656922082229,39.08153089576837,23.24340605650401,2,0,0
577,3679.370886179944,321.5671979828435,32.13654379669104,10.687484728284856,46.160640620796855,53.10594199506445,30.21648800465187,55.77426496803866,15.7362643759582,35.5541985262319,26.742996345670623,5,0,0
987,2971.2741726638824,349.76873670524924,46.81651641928828,6.396996299040879,83.51938050143588,67.01507920236499,30.56387215255123,43.645890503767006,10.30171670843056,62.274385589092965,31.16692350038289,5,0,0
1433,4809.349102033667,160.76912686924794,35.94846149831419,2.200126287502593,23.306844419745747,37.48940417684895,0.2565662269854387,5.403160992218497,4.728697611899432,37.82996338041686,14.522927084010105,3,0,0
707,3282.972881033065,294.5809108592573,53.07040353398944,13.671642465556126,64.13292011083016,75.65537161577171,33.95276765972218,58.56874661187001,10.799450155819107,26.665058417709623,23.884675582910464,2,0,0
1259,2381.963660642077,108.98357245570722,34.29082410899332,1.4245139674423457,21.36533757088625,21.608813594689536,0.0,4.749613844060017,4.4420768808067415,54.356001635340384,40.31071494604386,1,0,0
142,6719.533222875858,1327.3664395582002,138.63889212940697,14.324812362649933,13.096448561706971,102.04915269488582,24.0106274119496,34.46030394417615,20.10011556160493,13.535317511982525,13.217885282239097,5,1,0
1358,2532.387398034639,138.9260616999424,35.41650138576733,0.955145172277434,31.29621973837384,51.22288438400165,17.184658864554926,13.27029584043787,4.7394845188359005,96.71423469614638,20.76529185221961,2,0,0
3,9799.181643029966,1091.5101659373518,192.57140115531752,16.505762802307387,17.618283696159445,88.68998481647313,33.01478266196466,32.70500870526967,13.837822811349248,62.83647678223005,22.208131773675547,5,1,0
1222,2812.4321669228257,200.9725917771377,24.00406155233892,2.574104931095233,47.74802076407331,36.35044662287172,2.628877882473155,7.394270240792619,4.016874707430194,20.19968896129212,12.606018234415131,1,0,0
1870,5703.852549649124,293.42404893847265,48.23771016035454,2.809835326976078,34.12066929136447,40.5801899582107,17.257340735773873,97.58132787755828,19.47320742964426,20.173725176742558,34.804797081087635,2,0,1
1623,5699.685209533167,231.34498898486427,117.23659638645164,2.955343266933552,17.723536534053657,63.72026556685178,17.128083064870438,64.64910253004037,23.90133858493291,73.9827589250198,22.53683176767964,1,0,1
340,8169.304661061842,1629.5079303303492,159.47382282049202,15.492216874472597,21.9034485922566,95.35707281313611,33.29146521621001,33.61973202100595,9.045290743690348,13.41991281154116,14.756437396255702,3,1,0
1770,5095.642688116489,256.8370472694565,39.83267380369709,2.547715494641273,30.897297859833635,64.83339872556239,20.09833916613099,95.25641733401802,35.01657212704718,27.210077571141777,17.975859792684755,1,0,1
1537,3875.247483388297,167.57463533462513,124.61069208149766,1.888626535017098,40.22283793384946,48.645005006272754,13.099689078844216,119.4261639078764,30.05936845807995,28.643136471212262,25.86824820399753,2,0,1
484,7000.471111170321,1683.7611081529046,129.46198486085257,10.119532051780766,8.580240597310894,96.02181254659548,19.387478151598486,27.451969697077374,17.26128388261426,37.83474380265858,19.09020243352077,4,1,0
266,8156.063571157688,1201.3350012165045,138.6502824730161,3.3042017794439325,17.485758747785976,82.81503542291621,37.05010569838046,43.67664054305156,12.115586801876708,35.20429127050211,20.01893584348672,5,1,0
377,8496.278181210531,1581.4766055926125,113.7453782565075,10.131334071454162,14.402022394066934,98.67479590203828,52.35864236209906,34.03952846406662,16.72983773902948,58.19918196560364,25.971091233483502,5,1,0
742,3992.438947262369,328.96788501781674,43.0861042404059,10.679749218634074,85.65343616178237,69.71662523437581,26.82209600919925,64.7193733359445,12.19006386896872,86.05135361219047,32.03369191255599,4,0,0
1014,3526.918524815176,132.9528975118736,56.998574014480255,2.343822113100665,33.43607897326443,51.27663296671415,0.9466921047763774,11.843535864708228,6.712392997570007,40.90692131204314,25.328762616101404,4,0,0
440,6448.224941434507,1565.365975383317,120.62112180974168,9.544005902064168,15.062530725067736,87.55733049842486,6.661150304804792,41.80891346338704,15.569719169239924,22.672175794623985,22.11791167414028,3,1,0
272,6075.842175412244,1573.8374718663745,106.16917866812736,9.60919650827392,16.54470126423477,81.8063146005975,46.61422604989532,33.727266033457745,17.249559618836027,36.50921145782155,15.566863859265286,3,1,0
185,8324.081256519605,608.3320926400371,121.34103233279149,11.219955278386148,13.802682258315608,91.64283202307789,47.1825178719213,45.73792012908376,12.625733218482196,97.8973655456644,14.271418597890534,1,1,0
940,1642.9383833229504,338.8883735334889,43.71167191814278,7.535349489958636,72.86896894185242,61.3947164683126,25.80948482937025,37.79516275025997,15.554848168648366,33.82242131182403,25.62488430805262,3,0,0
245,6359.964142881676,1655.4014501778297,120.73090637626944,20.475025671528563,14.98733098397214,91.0481604894756,52.66479327562841,18.66705565872773,20.39006867086731,52.29549082796632,26.628598393208406,3,1,0
932,2605.129434098144,403.2507490211245,26.2832894516592,6.600212237076807,87.40836341685245,75.73975707483271,16.943419952661635,41.71487932800916,12.439539012554247,26.04007130174237,35.900899914544375,5,0,0
446,8910.745191684935,1358.229271459942,111.04072249438504,13.721795489994806,16.72264337733521,86.24226728432349,16.95445348045807,33.29505699651014,15.981331507431628,50.88077171767675,19.043606145667745,2,1,0
597,4453.34490849531,510.8361153066282,33.65825976305716,9.638018619887315,74.52382801190204,87.55084096746343,39.587263144458525,50.61123092102512,10.802991315721789,17.42725940020753,22.34318704709814,3,0,0
818,3494.808965934624,345.0736407966022,44.53079347458703,7.800310833936345,61.44711985027806,59.21314161201133,33.268097750423,41.71807357395158,15.49843579679278,82.11147579877114,31.262032975697814,1,0,0
1273,5215.758533927645,88.02006239516753,47.990327809419725,3.722715868032136,35.24634283114287,22.552804103905675,5.64948012107687,9.507514421137207,5.956346867111996,15.439153976179195,20.40297108800137,5,0,0
1677,3926.278113090128,313.0553158585984,82.00998600280492,2.947875390363284,40.97856703547296,33.43207467161541,18.73070512312139,62.86478420275424,22.73460255467091,66.603707534313,22.068539691729544,4,0,1
487,7968.746672959221,1526.3830696179564,178.91673828938852,8.893318913508729,15.730886060340008,89.1614590821026,48.62635996278424,33.01579019957138,15.121780136125665,84.7156421758633,26.047078338115742,3,1,0
681,3610.293570858824,422.9720185330857,14.825014814935528,10.52983994801622,79.9745288075244,81.84321361825627,30.78572184064847,46.14422447556729,11.879070473168774,65.20422389658029,26.013447531860464,3,0,0
416,8274.79086529356,1446.119912504228,120.52971294120756,11.747602332948404,16.497161978222838,94.63249793630229,40.19255018730144,38.768737648208834,19.774207862366644,51.39608957855208,30.11642989710659,3,1,0
274,6363.125068655334,1364.980360989048,192.1111460566277,10.71381116648227,19.13967907688253,95.73717103634748,26.84038198098304,41.65738597003582,11.285102370199285,65.2350113941375,16.132837429317497,2,1,0
1472,4051.810946996351,160.43938434193603,59.36995427338415,2.2131133167583723,47.21897733846088,41.58027824598573,11.518170265592028,12.68698799530422,8.428810974521651,56.75731158093815,12.10634426547036,3,0,0
1830,4363.844541338797,112.01865547378466,75.12219124539655,2.816849621473412,15.138989395840492,77.87002979863468,13.593596454955616,83.22242477602755,23.333662602095337,35.01938621839935,27.55634243310037,3,0,1
1455,3243.976084991536,118.34892462022908,56.97986711089496,1.5295418750384715,39.70784701447835,18.50452383922281,11.109156381650363,3.738244744120819,5.7281819835628,77.63509811644737,17.40725864958239,4,0,0
251,5106.001106796696,1368.9648146908642,121.0274246092035,15.678069738016273,14.778399164776925,89.67967642703145,25.53997996813608,31.19173104942751,4.436473088645636,44.84858997664438,26.74707548421077,4,1,0
414,7033.123835826169,1456.044900514742,181.4419160567463,12.205569657988075,16.040881909585817,94.35391615321711,49.03917712487472,37.107227277602206,8.579912871803085,33.583378823059206,28.205962201276623,4,1,0
1386,3779.0505955244266,93.16409863222644,39.72095970294651,1.7660070985001792,79.10152595122673,32.30692267898496,10.564950026967956,9.534671375522846,5.866474715275061,35.88453376164438,10.916606799123336,4,0,0
1308,2459.8134132297973,95.89730198071877,31.140324934800475,1.6846723953674307,28.49689794692479,50.72706003319975,2.595064032707194,8.17487071582012,7.759666801978869,76.11794704155001,22.75784293236384,4,0,0
716,3060.204117381592,316.0510271981496,52.91649350402682,12.040631172863495,90.98189982015414,65.00618283306864,33.36573885360647,52.34545857695139,11.163184745413826,10.115745860588486,16.00823606428437,5,0,0
311,5831.802588716785,1086.6837075824928,124.58024846618444,11.469205309849857,14.89630301295033,90.21696829344016,43.01108116171881,22.24338204503237,20.307898120810087,46.50077016099961,20.22508678036791,2,1,0
927,2715.859268625581,464.3805762488109,36.8204980204774,6.399369634674502,74.83557949034989,64.87624577865132,28.30881449506033,36.027178883490976,12.646266947156947,27.89000923121016,41.19661331518778,3,0,0
382,6251.996787244396,1435.6258057325435,154.53882399106604,13.078233189865225,17.224318499105408,98.0388738379522,31.09094732348938,22.73302741456735,15.086383766744444,50.7081122246516,43.85985483415513,1,1,0
1566,6239.0527400641495,308.20644762769393,85.59458983736701,2.4061414968967,30.486903724073155,40.56465525540626,12.039753901744566,87.12864901630357,35.68300209596619,73.17522995428305,20.829730199124725,2,0,1
426,8294.811321546826,1038.4999224104386,145.1732985157006,16.59222186960209,10.82134808340187,80.32396017609386,48.11125454494258,33.174240500455106,12.79413650587584,81.09670861403168,18.274795816069062,2,1,0
1875,4480.29060263458,21.387088382906228,99.33809807027072,2.448820356958056,31.260986586805533,47.85773653744042,11.90510224923677,70.3610150606405,33.97236057663499,98.28516416923222,28.347620177752045,5,0,1
533,3446.2390390293167,403.3253971074941,32.86038754121111,4.686055041942117,76.3036132216815,64.96795392566929,41.16367432788991,36.655359831931406,8.322416909951535,93.943255548581,6.233791126104979,5,0,0
753,4577.226653011868,477.69148993775,47.19417167680005,15.03961536065945,64.98040418115914,54.158007370839584,28.338571840002203,56.63776042159772,11.6378994699599,73.20010197625324,28.999847934533257,3,0,0
766,3420.413434560934,478.0976566606695,50.605776500111496,9.394626531246209,78.5472397345431,69.99574993123284,28.569906129096395,52.25742614329163,15.176837638801748,28.87073501150659,25.143659577297484,4,0,0
1357,2881.9101005360853,89.6039151367375,54.03290147897634,2.46632161930688,47.28321988227273,39.51016280835411,4.56403681792456,11.024155587719818,3.703459049550396,14.331281539060342,29.776322046747225,2,0,0
409,7235.0256612628355,1055.9516271530697,214.86708690253343,9.247052769950605,13.9069158062354,77.74995840996046,32.215625471253524,31.65336278473272,14.714806994336886,52.50861882356424,14.893058247471409,5,1,0
1615,5273.184403743243,206.6029092178898,67.51875148323897,1.7411841527744134,17.19660953414039,62.62622713933742,12.960197353193546,125.1732970304273,29.7983627832927,31.67357206663865,34.23902076032087,4,0,1
695,1934.615454787761,498.7907307726189,28.88575479740016,10.34843433556076,75.6341868259004,66.98573107103688,22.997738906951103,43.877394628987446,11.246714855639397,47.17323049579301,19.874563609168973,4,0,0
